rank,name,fed,rating
1,"Kasparov, Garry",URS,2710
2,"Karpov, Anatoly",URS,2700
3,"Kortschnoj, Viktor",SUI,2635
4,"Ljubojevic, Ljubomir",YUG,2635
5,"Andersson, Ulf",SWE,2630
6,"Vaganian, Rafael A.",URS,2630
7,"Portisch, Lajos",HUN,2625
8,"Huebner, Robert",GER,2620
9,"Tal, Mikhail N.",URS,2620
10,"Hort, Vlastimil",CSR,2615
11,"Polugaevsky, Lev",URS,2615
12,"Spassky, Boris V.",FRA,2615
13,"Miles, Anthony J.",ENG,2610
14,"Ribli, Zoltan",HUN,2610
15,"Timman, Jan H.",NED,2610
16,"Nunn, John D. M.",ENG,2600
17,"Smyslov, Vassily",URS,2600
18,"Browne, Walter S.",USA,2585
19,"Petrosian, Tigran",URS,2580
20,"Romanishin, Oleg M.",URS,2580
21,"Sax, Gyula",HUN,2575
22,"Adorjan, Andras",HUN,2570
23,"Agzamov, Georgy T.",URS,2570
24,"Ftacnik, Lubomir",CSR,2570
25,"Nikolic, Predrag",YUG,2570
26,"Yusupov, Artur",URS,2570
27,"Beliavsky, Alexander G.",URS,2565
28,"Larsen, Bent",DEN,2565
29,"Torre, Eugenio",PHI,2565
30,"Geller, Efim P.",URS,2560
31,"Sosonko, Gennadi",NED,2560
32,"Kovacevic, Vladimir",YUG,2555
33,"Christiansen, Larry M.",USA,2550
34,"Ivanov, Igor V.",CAN,2550
35,"Tukmakov, Vladimir B.",URS,2550
36,"Gurevich, Dmitry",USA,2545
37,"Kavalek, Lubomir",USA,2545
38,"Smejkal, Jan",CSR,2545
39,"Lputian, Smbat G.",URS,2540
40,"Mestel, A. Jonathan",ENG,2540
41,"Spraggett, Kevin",CAN,2540
42,"Balashov, Yuri S.",URS,2535
43,"Chekhov, Valery A.",URS,2535
44,"Psakhis, Lev",URS,2535
45,"Schmid, Lothar",GER,2530
46,"Dolmatov, Sergey",URS,2525
47,"Farago, Ivan",HUN,2525
48,"Ivanovic, Bozidar",YUG,2525
49,"Marjanovic, Slavoljub",YUG,2525
50,"Seirawan, Yasser",USA,2525
51,"Suba, Mihai",ROM,2525
52,"Byrne, Robert E.",USA,2520
53,"Kudrin, Sergey",USA,2520
54,"Lobron, Eric",GER,2520
55,"Alburt, Lev O.",USA,2515
56,"Chandler, Murray G.",ENG,2515
57,"De Firmian, Nick E.",USA,2515
58,"Dorfman, Josif D.",URS,2515
59,"Garcia Gonzales, Guillermo",CUB,2515
60,"Panno, Oscar",ARG,2515
61,"Pinter, Jozsef",HUN,2515
62,"Popovic, Petar",YUG,2515
63,"Sveshnikov, Evgeny",URS,2515
64,"Taimanov, Mark E.",URS,2515
65,"Van der Wiel, John T. H.",NED,2515
66,"Yrjola, Jouni",FIN,2515
67,"Gligoric, Svetozar",YUG,2510
68,"Hulak, Krunoslav",YUG,2510
69,"Csom, Istvan",HUN,2505
70,"Kuzmin, Gennadi P.",URS,2505
71,"Lombardy, William J.",USA,2505
72,"Quinteros, Miguel A.",ARG,2505
73,"Tarjan, James E.",USA,2505
74,"Tseshkovsky, Vitaly",URS,2505
75,"Uhlmann, Wolfgang",GDR,2505
76,"Arnason, Jon L.",ISL,2500
77,"Djuric, Stefan",YUG,2500
78,"Peters, John A.",USA,2500
79,"Pfleger, Helmut",GER,2500
80,"Razuvaev, Yuri S.",URS,2500
81,"Rivas Pastor, Manuel",ESP,2500
82,"Short, Nigel D.",ENG,2500
83,"Stean, Michael F.",ENG,2500
84,"Velimirovic, Dragoljub",YUG,2500
85,"Abramovic, Bosko",YUG,2495
86,"Evans, Larry M.",USA,2495
87,"Gheorghiu, Florin",ROM,2495
88,"Giorgadze, Tamaz",URS,2495
89,"Henley, Ron W.",USA,2495
90,"Kurajica, Bojan",YUG,2495
91,"Makarichev, Sergey",URS,2495
92,"Najdorf, Miguel",ARG,2495
93,"Olafsson, Fridrik",ISL,2495
94,"Sokolov, Andrei",URS,2495
95,"Speelman, Jonathan S.",ENG,2495
96,"Wedberg, Tom",SWE,2495
97,"Benjamin, Joel",USA,2490
98,"Dementiev, Oleg I.",URS,2490
99,"Donchev, Dimitar I.",BUL,2490
100,"Groszpeter, Attila",HUN,2490
