rank,name,fed,rating
1,"Carlsen, Magnus",NOR,2870
2,"Caruana, Fabiano",USA,2822
3,"Kasparov, Garry",RUS,2812
4,"Ding, Liren",CHN,2801
5,"Vachier-Lagrave, Maxime",FRA,2777
6,"Giri, Anish",NED,2776
7,"Nepomniachtchi, Ian",RUS,2773
8,"Aronian, Levon",ARM,2772
9,"Mamedyarov, Shakhriyar",AZE,2772
10,"Radjabov, Teimour",AZE,2767
11,"Grischuk, Alexander",RUS,2764
12,"Dominguez Perez, Leinier",USA,2762
13,"So, Wesley",USA,2760
14,"Anand, Viswanathan",IND,2757
15,"Karjakin, Sergey",RUS,2754
16,"Kramnik, Vladimir",RUS,2753
17,"Yu, Yangyi",CHN,2753
18,"Rapport, Richard",HUN,2752
19,"Wang, Hao",CHN,2752
20,"Vitiugov, Nikita",RUS,2751
21,"Duda, Jan-Krzysztof",POL,2748
22,"Nakamura, Hikaru",USA,2741
23,"Topalov, Veselin",BUL,2736
24,"Andreikin, Dmitry",RUS,2733
25,"Artemiev, Vladislav",RUS,2731
26,"Harikrishna, Pentala",IND,2731
27,"Wojtaszek, Radoslaw",POL,2728
28,"Wei, Yi",CHN,2724
29,"Vidit, Santosh Gujrathi",IND,2722
30,"Firouzja, Alireza",IRI,2720
31,"Svidler, Peter",RUS,2719
32,"Alekseenko, Kirill",RUS,2715
33,"Le, Quang Liem",VIE,2713
34,"Tomashevsky, Evgeny",RUS,2712
35,"Xiong, Jeffery",USA,2712
36,"Matlakov, Maxim",RUS,2710
37,"Bu, Xiangzhi",CHN,2705
38,"Navara, David",CZE,2703
39,"Howell, David W L",ENG,2701
40,"Vallejo Pons, Francisco",ESP,2694
41,"Adams, Michael",ENG,2692
42,"Sadler, Matthew D",ENG,2692
43,"Jakovenko, Dmitry",RUS,2691
44,"Almasi, Zoltan",HUN,2687
45,"Li, Chao b",CHN,2687
46,"Anton Guijarro, David",ESP,2686
47,"Amin, Bassem",EGY,2685
48,"Rausis, Igors",CZE,2685
49,"Sargissian, Gabriel",ARM,2685
50,"Gelfand, Boris",ISR,2684
51,"Kamsky, Gata",USA,2684
52,"Maghsoodloo, Parham",IRI,2684
53,"Kryvoruchko, Yuriy",UKR,2683
54,"Grandelius, Nils",SWE,2681
55,"Cheparinov, Ivan",GEO,2679
56,"Ivanchuk, Vassily",UKR,2679
57,"Shankland, Sam",USA,2679
58,"Wang, Yue",CHN,2677
59,"Dubov, Daniil",RUS,2676
60,"Predke, Alexandr",RUS,2676
61,"Areshchenko, Alexander",UKR,2675
62,"McShane, Luke J",ENG,2675
63,"Polgar, Judit",HUN,2675
64,"Salem, A.R. Saleh",UAE,2675
65,"Gyimesi, Zoltan",HUN,2674
66,"Kovalev, Vladislav",BLR,2674
67,"Robson, Ray",USA,2673
68,"Fedoseev, Vladimir",RUS,2672
69,"Ni, Hua",CHN,2672
70,"Dreev, Aleksey",RUS,2671
71,"Korobov, Anton",UKR,2670
72,"Bacrot, Etienne",FRA,2669
73,"Ragger, Markus",AUT,2669
74,"Laznicka, Viktor",CZE,2667
75,"Leko, Peter",HUN,2666
76,"Shirov, Alexei",ESP,2666
77,"Inarkiev, Ernesto",RUS,2665
78,"Malakhov, Vladimir",RUS,2665
79,"Sarana, Alexey",RUS,2664
80,"Jones, Gawain C B",ENG,2663
81,"Melkumyan, Hrant",ARM,2661
82,"Najer, Evgeniy",RUS,2661
83,"Guseinov, Gadir",AZE,2660
84,"Kasimdzhanov, Rustam",UZB,2660
85,"Nyzhnyk, Illya",UKR,2660
86,"Sasikiran, Krishnan",IND,2660
87,"Tkachiev, Vladislav",FRA,2660
88,"Hou, Yifan",CHN,2659
89,"Morozevich, Alexander",RUS,2659
90,"Swiercz, Dariusz",USA,2659
91,"Lautier, Joel",FRA,2658
92,"Van Kampen, Robin",NED,2658
93,"Lagarde, Maxime",FRA,2657
94,"Lupulescu, Constantin",ROU,2657
95,"Oparin, Grigoriy",RUS,2657
96,"Sevian, Samuel",USA,2657
97,"Sjugirov, Sanan",RUS,2657
98,"Nisipeanu, Liviu-Dieter",GER,2656
99,"Abasov, Nijat",AZE,2655
100,"Eljanov, Pavel",UKR,2655
