rank,name,fed,rating
1,"Kasparov, Garry",URS,2715
2,"Karpov, Anatoly",URS,2705
3,"Timman, Jan H.",NED,2650
4,"Vaganian, Rafael A.",URS,2640
5,"Beliavsky, Alexander G.",URS,2635
6,"Portisch, Lajos",HUN,2635
7,"Kortschnoj, Viktor",SUI,2630
8,"Polugaevsky, Lev",URS,2625
9,"Nunn, John D. M.",ENG,2615
10,"Ribli, Zoltan",HUN,2615
11,"Huebner, Robert",GER,2605
12,"Smyslov, Vassily",URS,2600
13,"Ljubojevic, Ljubomir",YUG,2595
14,"Agzamov, Georgy T.",URS,2590
15,"Yusupov, Artur",URS,2590
16,"Chandler, Murray G.",ENG,2585
17,"Spassky, Boris V.",FRA,2580
18,"Andersson, Ulf",SWE,2575
19,"Nikolic, Predrag",YUG,2575
20,"Dzindzichashvili, Roman",USA,2570
21,"Miles, Anthony J.",ENG,2570
22,"Romanishin, Oleg M.",URS,2570
23,"Tukmakov, Vladimir B.",URS,2570
24,"Adorjan, Andras",HUN,2565
25,"Sax, Gyula",HUN,2565
26,"Tal, Mikhail N.",URS,2565
27,"Christiansen, Larry M.",USA,2560
28,"Hort, Vlastimil",CSR,2560
29,"Seirawan, Yasser",USA,2560
30,"Spraggett, Kevin",CAN,2560
31,"Kavalek, Lubomir",USA,2555
32,"Psakhis, Lev",URS,2555
33,"Smejkal, Jan",CSR,2555
34,"Arkhipov, Sergey",URS,2550
35,"Gavrikov, Viktor",URS,2550
36,"Karlsson, Lars",SWE,2550
37,"Sokolov, Andrei",URS,2550
38,"Ftacnik, Lubomir",CSR,2545
39,"Nogueiras, Jesus",CUB,2545
40,"Benjamin, Joel",USA,2540
41,"De Firmian, Nick E.",USA,2540
42,"Dolmatov, Sergey",URS,2540
43,"Geller, Efim P.",URS,2540
44,"Mestel, A. Jonathan",ENG,2540
45,"Pinter, Jozsef",HUN,2540
46,"Popovic, Petar",YUG,2540
47,"Torre, Eugenio",PHI,2540
48,"Alburt, Lev O.",USA,2535
49,"Georgiev, Kiril",BUL,2535
50,"Kurajica, Bojan",YUG,2535
51,"Petursson, Margeir",ISL,2535
52,"Short, Nigel D.",ENG,2535
53,"Sosonko, Gennadi",NED,2535
54,"Zapata, Alonso",COL,2535
55,"Browne, Walter S.",USA,2530
56,"Gheorghiu, Florin",ROM,2530
57,"Hjartarson, Johann",ISL,2530
58,"Knaak, Rainer",GDR,2530
59,"Kovacevic, Vladimir",YUG,2530
60,"Lputian, Smbat G.",URS,2530
61,"Quinteros, Miguel A.",ARG,2530
62,"Schmid, Lothar",GER,2530
63,"Speelman, Jonathan S.",ENG,2530
64,"Sveshnikov, Evgeny",URS,2530
65,"Dorfman, Josif D.",URS,2525
66,"Eingorn, Vereslav S.",URS,2525
67,"Salov, Valery",URS,2525
68,"Tarjan, James E.",USA,2525
69,"Fedorowicz, John P.",USA,2520
70,"Garcia Palermo, Carlos",ARG,2520
71,"Horvath, Jozsef",HUN,2520
72,"Kuzmin, Gennadi P.",URS,2520
73,"Larsen, Bent",DEN,2520
74,"Lerner, Konstantin Z.",URS,2520
75,"Razuvaev, Yuri S.",URS,2520
76,"Ermenkov, Evgenij",BUL,2515
77,"Ivanovic, Bozidar",YUG,2515
78,"Olafsson, Helgi",ISL,2515
79,"Panno, Oscar",ARG,2515
80,"Byrne, Robert E.",USA,2510
81,"Gligoric, Svetozar",YUG,2510
82,"Ivkov, Borislav",YUG,2510
83,"Petrosian, Arshak B.",URS,2510
84,"Sunye Neto, Jaime",BRA,2510
85,"Ehlvest, Jaan",URS,2505
86,"Hansen, Curt",DEN,2505
87,"Henley, Ron W.",USA,2505
88,"Lobron, Eric",GER,2505
89,"Marjanovic, Slavoljub",YUG,2505
90,"Mikhalchishin, Adrian",URS,2505
91,"Rodriguez, Amador",CUB,2505
92,"Agdestein, Simen",NOR,2500
93,"Giorgadze, Tamaz",URS,2500
94,"Kogan, Boris M.",USA,2500
95,"Lombardy, William J.",USA,2500
96,"Stean, Michael F.",ENG,2500
97,"Van der Wiel, John T. H.",NED,2500
98,"Velimirovic, Dragoljub",YUG,2500
99,"Wedberg, Tom",SWE,2500
100,"Yrjola, Jouni",FIN,2500
