rank,name,fed,rating
1,"Carlsen, Magnus",NO,2823
2,"Caruana, Fabiano",US,2792
3,"Nakamura, Hikaru",US,2792
4,"Sindarov, Javokhir",UZ,2777
5,"Keymer, Vincent",DE,2767
6,"So, Wesley",US,2765
7,"Giri, Anish",NL,2764
8,"Abdusattorov, Nodirbek",UZ,2762
9,Erigaisi Arjun,IN,2759
10,"Firouzja, Alireza",FR,2757
11,"Wei, Yi",CN,2752
12,Praggnanandhaa R,IN,2750
13,"Duda, Jan-Krzysztof",PL,2743
14,"Anand, Viswanathan",IN,2739
15,"Ding, Liren",CN,2733
16,Le Quang Liem,VN,2732
17,"Dominguez Perez, Leinier",US,2732
18,"Rapport, Richard",HU,2729
19,"Van Foreest, Jorden",NL,2728
20,"Tabatabaei, M. Amin",IR,2726
21,"Niemann, Hans Moke",US,2725
22,"Mamedyarov, Shakhriyar",AZ,2723
23,"Aronian, Levon",US,2721
24,"Nepomniachtchi, Ian",RU,2719
25,Nihal Sarin,IN,2718
26,"Andreikin, Dmitry",FF,2717
27,"Erdogmus, Yagiz Kaan",TR,2716
28,"Vachier-Lagrave, Maxime",FR,2713
29,"Yu, Yangyi",CN,2710
30,"Maghsoodloo, Parham",IR,2705
31,Gukesh D,IN,2703
32,"Sevian, Samuel",US,2701
33,"Vidit, Santosh Gujrathi",IN,2697
34,"Topalov, Veselin",BG,2695
35,"Fedoseev, Vladimir",SI,2693
36,"Liang, Awonder",US,2690
37,"Bluebaum, Matthias",DE,2689
38,"Radjabov, Teimour",AZ,2689
39,"Yakubboev, Nodirbek",UZ,2685
40,"Wang, Hao",CN,2681
41,"Esipenko, Andrey",RU,2680
42,"Aravindh, Chithambaram VR.",IN,2677
43,"Leko, Peter",HU,2676
44,Pranesh M,IN,2673
45,"Pranav, V",IN,2670
46,"Kovalenko, Igor",UA,2669
47,"Suleymanli, Aydin",AZ,2668
48,"Karthikeyan, Murali",IN,2668
49,"Sarana, Alexey",RS,2666
50,"Vitiugov, Nikita",EN,2666
51,"Howell, David W L",EN,2665
52,"Kasimdzhanov, Rustam",UZ,2665
53,"Eljanov, Pavel",UA,2664
54,"Martirosyan, Haik M.",AM,2662
55,"Robson, Ray",US,2659
56,Christiansen J,NO,2656
57,"Alekseenko, Kirill",AT,2656
58,"Xiong, Jeffery",US,2656
59,"Harikrishna, Pentala",IN,2655
60,"Svane, Frederik",DE,2655
61,"Vokhidov, Shamsiddin",UZ,2655
62,"Wojtaszek, Radoslaw",PL,2655
63,"Morozevich, Alexander",RU,2654
64,"Shankland, Sam",US,2653
65,"Artemiev, Vladislav",RU,2653
66,"Dubov, Daniil",RU,2652
67,"Bu, Xiangzhi",CN,2651
68,"Deac, Bogdan-Daniel",RO,2651
69,"Murzin, Volodar",FF,2650
70,"Tari, Aryan",NO,2647
71,"Martinez Alcantara, Jose Eduardo",MX,2644
72,"Vallejo Pons, Francisco",ES,2644
73,"Sargsyan, Shant",AM,2643
74,"Van Wely, Loek",NL,2643
75,"Gurel, Ediz",TR,2643
76,"Hovhannisyan, Robert",AM,2642
77,"Anton Guijarro, David",ES,2641
78,"Gelfand, Boris",IL,2641
79,"Inarkiev, Ernesto",RU,2641
80,"Sadhwani, Raunak",IN,2640
81,"Woodward, Andy",US,2640
82,"Onischuk, Alexander",US,2639
83,"Mamedov, Rauf",AZ,2639
84,"Oparin, Grigoriy",US,2638
85,"Hakobyan, Aram",AM,2638
86,"Lu, Shanglei",CN,2637
87,Aryan Chopra,IN,2637
88,"Chigaev, Maksim",ES,2635
89,"Ivanchuk, Vasyl",UA,2634
90,"Donchenko, Alexander",DE,2633
91,"Theodorou, Nikolas",GR,2633
92,"Maroroa Jones, Gawain C B",EN,2633
93,"Nguyen, Thai Dai Van",CZ,2633
94,"Ponomariov, Ruslan",UA,2632
95,"Mendonca, Leon Luke",IN,2631
96,"Cheparinov, Ivan",BG,2631
97,"Mishra, Abhimanyu",US,2630
98,"Muradli, Mahammad",AZ,2630
99,"Xu, Xiangyu",CN,2629
100,"Salem, A.R. Saleh",AE,2629
